music_id,title,rating,votes,ensemble,instrument,key,date,duration,public_domain,favorites,difficulty,pages,views,parts,link
5093787,Still Dre Moonlight Sonata,4.76,800,Solo Piano,['Piano'],"['C major', 'A minor']","May 13, 2018",00:55,NE,3239,Beginner,2,49940,1,https://musescore.com/user/13139546/scores/5093787

8227442,Glimpse of us – Joji,4.78,798,Solo Piano,['Piano'],"['A♭ major', 'F minor']","Jun 17, 2022",03:51,NE,4747,Beginner,3,143387,1,https://musescore.com/user/19935851/scores/8227442

182061,Ode to joy (Piano for kids),4.76,798,Solo Piano,['Piano'],"['C major', 'A minor']","Apr 20, 2014",00:34,DA,1016,Beginner,1,37986,1,https://musescore.com/user/191626/scores/182061

3049456,Boogie-Woogie,4.69,796,Solo Piano,['Piano'],"['C major', 'A minor']","Dec 08, 2016",01:40,DA,3083,Intermediate,2,154293,1,https://musescore.com/user/9465681/scores/3049456

2242161,Fairytale by Alexander Rybak for violin,4.61,797,Mixed Ensemble,['Piano'],"['F major', 'D minor']","Jun 05, 2016",01:04,NE,4439,,1,191789,7,https://musescore.com/user/1877771/scores/2242161

4892542,"Nocturne in F minor Op. 55, No. 1",4.83,795,Solo Piano,['Piano'],"['A♭ major', 'F minor']","Jan 16, 2018",03:22,DA,2422,Intermediate,5,109723,1,https://musescore.com/user/27477927/scores/4892542

3724876,Never Gonna Give You Up (Flute),4.77,796,Solo Flute,['Flute'],"['F major', 'D minor']","Apr 11, 2017",01:58,NE,5717,,2,121763,1,https://musescore.com/user/8313196/scores/3724876

5933450,Clair de Lune (easy),4.74,795,Solo Piano,['Piano'],"['C major', 'A minor']","Jan 18, 2020",01:07,DA,1953,Beginner,1,46003,1,https://musescore.com/user/31902283/scores/5933450

3026341,Let it Snow – Jule Styne,4.68,795,Solo Piano,['Piano'],[],"Dec 04, 2016",,NE,3676,Intermediate,1,87564,1,https://musescore.com/user/6308121/scores/3026341

6343745,Amazing Grace - John Newton(200 followers SP),4.79,793,Solo Piano,['Piano'],"['E♭ major', 'C minor']","Sep 15, 2020",04:19,NE,1713,,2,25296,1,https://musescore.com/user/32009255/scores/6343745

2440831,Mario Medley - (Nintendo Medleys #1) ADDED SUPER MARIO ODYSSEY,4.87,792,Solo Piano,['Piano'],"['C major', 'A minor']","Jul 28, 2016",03:39,NE,3783,Advanced,6,67985,1,https://musescore.com/user/1283896/scores/2440831

3974821,Take Me To Church,4.72,792,Piano Duo,['Piano'],"['G major', 'E minor']","May 25, 2017",03:56,NE,7833,,14,277857,2,https://musescore.com/user/1055536/scores/3974821

1525331,"Twinkle, Twinkle, Little Star (Easy)",4.69,791,Solo Piano,['Piano'],[],"Dec 16, 2015",,NE,1971,Beginner,1,53063,1,https://musescore.com/user/110059/scores/1525331

6643957,Final Duet - Pedro Silva,4.88,790,Mixed Duet,['Piano'],"['C major', 'A minor']","Mar 04, 2021",02:03,NE,2816,,4,45299,2,https://musescore.com/user/35875351/scores/6643957

5684364,Minecraft OST: Aria Math (Advanced),4.91,790,Solo Piano,['Piano'],"['G major', 'E minor']","Aug 22, 2019",04:50,NE,1958,Intermediate,5,58217,1,https://musescore.com/user/3766071/scores/5684364

6478995,Feeling Good - Muse,4.82,790,Solo Piano,['Piano'],"['B♭ major', 'G minor']","Nov 30, 2020",02:35,NE,3083,Intermediate,3,88285,1,https://musescore.com/user/26930991/scores/6478995

4881673,Haggstrom (Minecraft),4.88,788,Solo Piano,['Piano'],"['C major', 'A minor']","Jan 07, 2018",01:55,NE,4699,Intermediate,2,122010,1,https://musescore.com/user/2466621/scores/4881673

6547086,A Whole New World - Aladdin - Easy Piano,4.76,786,Solo Piano,['Piano'],"['C major', 'A minor']","Jan 10, 2021",01:16,NE,2204,Beginner,1,84882,1,https://musescore.com/user/28416909/scores/6547086

5137595,Game of Thrones ( Solo Cello),4.7,785,Solo Cello,['Cello'],"['E♭ major', 'C minor']","Jun 18, 2018",01:16,NE,3293,,1,92663,1,https://musescore.com/user/29040808/scores/5137595

3278571,Viva La Vida - Piano (Super Easy),4.67,784,Solo Piano,['Piano'],"['C major', 'A minor']","Jan 22, 2017",02:08,NE,5467,Beginner,2,187775,1,https://musescore.com/user/6977801/scores/3278571

3959431,Cinema Paradiso,4.76,784,Solo Piano,['Piano'],"['B♭ major', 'G minor']","May 22, 2017",02:58,NE,2321,,3,101469,2,https://musescore.com/user/1303646/scores/3959431

4841292,The Avengers Theme (Complete Piano Solo),4.71,782,Solo Piano,['Piano'],"['F major', 'D minor']","Dec 04, 2017",02:03,NE,4724,Intermediate,3,186326,1,https://musescore.com/user/7866496/scores/4841292

5099605,Someone like You,4.82,781,Piano-Voice,['Piano'],"['A major', 'F♯ minor']","May 17, 2018",04:42,NE,3733,,11,80200,2,https://musescore.com/user/13712606/scores/5099605

167520,Baby Shark Song,4.61,781,Solo Piano,['Piano'],[],"Mar 02, 2014",,NE,3853,Beginner,1,217175,1,https://musescore.com/user/148154/scores/167520

2568281,A Classical Christmas Medley with Bach and Rachmaninoff (Piano Solo),4.84,781,Solo Piano,['Piano'],[],"Aug 31, 2016",,DA,2872,Advanced,8,59805,1,https://musescore.com/user/2497916/scores/2568281

5878699,Pachelbel's Canon (Canon in D),4.86,784,Solo Piano,['Piano'],"['D major', 'B minor']","Dec 06, 2019",02:53,DA,1162,Intermediate,3,54226,1,https://musescore.com/user/33397673/scores/5878699

863271,Beethoven - Sonata No. 8 Op. 13 (Pathétique),4.77,780,Solo Piano,['Piano'],"['E♭ major', 'C minor']","May 13, 2015",20:43,DA,2560,Advanced,26,73572,1,https://musescore.com/user/2585196/scores/863271

5580213,ABBA - Gimme! Gimme! Gimme! - Piano Sheet Music,4.78,780,Solo Piano,['Piano'],"['F major', 'D minor']","May 22, 2019",04:19,NE,4972,Intermediate,6,83161,1,https://musescore.com/user/11280731/scores/5580213

7724567,Don't Stop Me Now,4.77,780,Solo Piano,['Piano'],"['F major', 'D minor']","Mar 14, 2022",03:04,NE,2920,Intermediate,4,72659,1,https://musescore.com/user/1842796/scores/7724567

3173891,Scarborough Fair - Paul Simon and Art Garfunkel,4.74,779,Piano Duo,['Piano'],"['G major', 'E minor']","Jan 04, 2017",03:06,NE,1569,,5,78674,2,https://musescore.com/user/167003/scores/3173891

3425751,Chopin - Raindrop Prelude,4.82,778,Solo Piano,['Piano'],"['D♭ major', 'B♭ minor']","Feb 17, 2017",04:27,DA,3119,Intermediate,5,103100,1,https://musescore.com/user/14953566/scores/3425751

1640436,Game of Thrones- Cello Duet,4.64,774,String Duet,['Cello'],"['E♭ major', 'C minor']","Jan 17, 2016",01:21,NE,3984,,2,151909,2,https://musescore.com/user/5651366/scores/1640436

5396728,MAYBE YIRUMA,4.69,774,Solo Piano,['Piano'],"['D♭ major', 'B♭ minor']","Jan 18, 2019",02:45,NE,3764,Intermediate,3,161930,1,https://musescore.com/user/5045401/scores/5396728

2774966,Carol of the Bells (SATB),4.81,775,Choral,['SATB'],"['B♭ major', 'G minor']","Oct 17, 2016",01:30,NE,979,,4,36785,4,https://musescore.com/user/9646531/scores/2774966

5880912,A Time For Us - Romeo And Juliet - Richard Clayderman,4.79,773,Solo Piano,['Piano'],"['E♭ major', 'C minor']","Dec 07, 2019",02:14,NE,1829,Intermediate,2,26531,1,https://musescore.com/user/33397673/scores/5880912

6305190,BTS (방탄소년단) - Dynamite [Piano Version],4.68,773,Solo Piano,['Piano'],"['E major', 'C♯ minor']","Aug 21, 2020",03:18,NE,3597,,5,114705,2,https://musescore.com/user/35272338/scores/6305190

5870660,千と千尋の神隠し・Spirited Away - あの夏へ・One Summer Day,4.81,773,Solo Piano,['Piano'],"['C major', 'A minor']","Dec 01, 2019",03:00,NE,3417,Intermediate,3,35398,1,https://musescore.com/user/9455006/scores/5870660

2110696,Super Mario Violin Part,4.74,772,Solo Violin,['Violin'],"['B♭ major', 'G minor']","May 07, 2016",01:43,NE,7308,,2,127712,1,https://musescore.com/user/9540291/scores/2110696

4380126,Hit the Road Jack - Ray Charles - Piano cover,4.57,770,Solo Piano,['Piano'],"['C major', 'A minor']","Aug 13, 2017",00:27,NE,5420,Intermediate,2,213642,1,https://musescore.com/user/18331246/scores/4380126

5366398,Il Vento D'Oro (Golden Wind),4.82,768,Solo Piano,['Piano'],[],"Dec 24, 2018",,NE,5116,Advanced,11,379553,1,https://musescore.com/user/12219371/scores/5366398

74063,Christmas Medley Flute Quartet,4.74,767,Mixed Quartet,['Flute'],"['D major', 'B minor']","Nov 24, 2012",03:10,NE,3845,,11,88340,4,https://musescore.com/user/4225/scores/74063

4907185,Somewhere Over the Rainbow,4.67,765,Solo Piano,['Piano'],"['D major', 'B minor']","Jan 27, 2018",01:06,NE,3812,,2,109605,2,https://musescore.com/user/18525816/scores/4907185

4083661,Counting Stars,4.67,765,Solo Piano,['Piano'],"['E major', 'C♯ minor']","Jun 12, 2017",04:27,NE,5490,Intermediate,6,212254,1,https://musescore.com/user/17971866/scores/4083661

5038709,Spirited Away - Inochi no Namae,4.83,762,Solo Piano,['Piano'],"['D♭ major', 'B♭ minor']","Apr 02, 2018",05:12,NE,5171,Intermediate,6,226144,1,https://musescore.com/user/4622501/scores/5038709

5582818,Arcade - Duncan Laurence (Eurovision 2019) Easy,4.69,762,Solo Piano,['Piano'],"['C major', 'A minor']","May 24, 2019",03:07,NE,4128,Beginner,3,66823,1,https://musescore.com/user/13139546/scores/5582818

1580041,Undertale: Home | Piano Solo,4.88,761,Solo Piano,['Piano'],"['A major', 'F♯ minor']","Jan 02, 2016",04:01,NE,4695,Beginner,2,192598,1,https://musescore.com/user/5606791/scores/1580041

2381696,Hit The Road Jack,4.72,757,Solo Piano,['Piano'],"['F major', 'D minor']","Jul 11, 2016",01:25,NE,5358,Intermediate,2,67244,1,https://musescore.com/user/6308121/scores/2381696

5274100,[Fonzi M. arr.] True - Sincerely | Violet Evergarden,4.85,757,Solo Piano,['Piano'],"['D major', 'B minor']","Oct 17, 2018",04:42,NE,3474,Beginner,9,138118,1,https://musescore.com/user/1926581/scores/5274100

5481040,A Whiter Shade of Pale (Procol Harum),4.82,757,Mixed Ensemble,['Organ'],"['C major', 'A minor']","Mar 11, 2019",04:51,NE,556,,16,33245,9,https://musescore.com/user/28322913/scores/5481040

3991421,Tchaikovsky - Waltz from The Sleeping Beauty Suite (Rachmaninoff four hands) READ DESCRIPTION,4.84,754,Piano Duo,['Piano'],"['B♭ major', 'G minor']","May 28, 2017",11:11,DA,1604,,16,94582,2,https://musescore.com/user/20658856/scores/3991421

6814798,Heat Waves - Glass Animals,4.83,753,Solo Piano,['Piano'],"['B major', 'G♯ minor']","Jun 10, 2021",03:39,NE,2502,Intermediate,5,70325,1,https://musescore.com/user/35774806/scores/6814798

6425882,Fly Me To The Moon - Jazz Arrangement,4.79,752,Solo Piano,['Piano'],"['E♭ major', 'C minor']","Nov 01, 2020",01:58,NE,2779,Intermediate,2,33029,1,https://musescore.com/user/9990191/scores/6425882

8161956,Running Up That Hill – Kate Bush | Stranger Things Season 4,4.79,752,Solo Piano,['Piano'],"['E♭ major', 'C minor']","Jun 04, 2022",04:22,NE,3628,Beginner,4,44115,1,https://musescore.com/user/3270391/scores/8161956

5342363,A Whiter Shade of Pale / Easy Piano,4.65,751,Solo Piano,['Piano'],"['C major', 'A minor']","Dec 06, 2018",03:57,NE,1494,Beginner,2,47596,1,https://musescore.com/user/17349251/scores/5342363

143392,Fairy Tail (Sad Theme),4.8,749,Solo Piano,['Piano'],"['G major', 'E minor']","Nov 21, 2013",01:34,NE,8392,Beginner,2,290424,1,https://musescore.com/user/101221/scores/143392

1143056,Welcome to the Black Parade - My Chemical Romance,4.83,749,Solo Piano,['Piano'],"['G major', 'E minor']","Aug 22, 2015",04:45,NE,5194,Intermediate,9,95051,1,https://musescore.com/user/189765/scores/1143056

1217746,Chariots of Fire Piano Theme,4.7,749,Solo Piano,['Piano'],"['C major', 'A minor']","Sep 19, 2015",01:26,NE,2421,Beginner,2,116771,1,https://musescore.com/user/288591/scores/1217746

5534137,I Love You - Billie Eilish,4.8,749,Solo Piano,['Piano'],"['C major', 'A minor']","Apr 19, 2019",04:53,NE,6295,Intermediate,6,161241,1,https://musescore.com/user/8080971/scores/5534137

5908000,Before you go - Lewis Capaldi,4.66,749,Solo Piano,['Piano'],"['E♭ major', 'C minor']","Dec 29, 2019",03:34,NE,5654,Beginner,4,184312,1,https://musescore.com/user/19935851/scores/5908000

5276295,Lovely Violin ,4.72,748,Solo Piano,['Piano'],"['G major', 'E minor']","Oct 19, 2018",03:18,NE,5262,,5,159180,2,https://musescore.com/user/17349061/scores/5276295

5351473,Jingle Bells in G-Major for piano,4.75,747,Solo Piano,['Piano'],"['G major', 'E minor']","Dec 12, 2018",02:16,NE,1312,Beginner,1,29512,1,https://musescore.com/user/29624748/scores/5351473

5624801,"La foule, Edith Piaf, piano-chant",4.75,748,Solo Piano,['Piano'],"['G major', 'E minor']","Jun 27, 2019",02:54,NE,2574,Intermediate,5,75594,1,https://musescore.com/user/5060416/scores/5624801

4835229,Seven Nation Army (arr. Nikodem Lorenz),4.79,747,Solo Piano,['Piano'],"['G major', 'E minor']","Nov 30, 2017",02:24,NE,3261,Advanced,4,195765,1,https://musescore.com/user/27050094/scores/4835229

2362651,"Wedding March from ""Midsummer Nigt's Dream"" (F.Mendelssohn)",4.73,745,Solo Piano,['Piano'],"['C major', 'A minor']","Jul 06, 2016",01:31,DA,2553,Intermediate,2,79389,1,https://musescore.com/user/10674451/scores/2362651

5281944,Fur Elise (Violin),4.71,744,Solo Violin,['Violin'],"['C major', 'A minor']","Oct 24, 2018",02:21,DA,3519,,2,78941,1,https://musescore.com/user/28149610/scores/5281944

1448636,the house of the rising sun,4.71,744,Mixed Quintet,['Piano'],"['C major', 'A minor']","Nov 25, 2015",03:20,NE,2922,,6,160633,5,https://musescore.com/user/5060416/scores/1448636

1167181,Devil Went Down to Georgia,4.69,744,Solo Violin,['Violin'],"['F major', 'D minor']","Aug 31, 2015",01:56,NE,4857,,3,173632,1,https://musescore.com/user/2147021/scores/1167181

4868890,The Legend of Zelda: Lost Woods/Saria's Song (Piano Cover),4.85,743,Solo Piano,['Piano'],"['C major', 'A minor']","Dec 27, 2017",01:02,NE,3284,Intermediate,1,53139,1,https://musescore.com/user/10768291/scores/4868890

7239264,Toxic – BoyWithUke,4.75,743,Solo Piano,['Piano'],"['B major', 'G♯ minor']","Dec 08, 2021",02:45,NE,1243,Intermediate,8,67096,1,https://musescore.com/user/19397021/scores/7239264

1307356,First Step - Interstellar [Kyle Landry][Cover],4.87,743,Solo Piano,['Piano'],"['C major', 'A minor']","Oct 17, 2015",08:12,NE,4522,Intermediate,12,148430,1,https://musescore.com/user/1176981/scores/1307356

4909787,Make You Feel My Love,4.73,740,Piano Duo,['Piano'],"['B♭ major', 'G minor']","Jan 29, 2018",03:18,NE,4695,,4,204256,2,https://musescore.com/user/80211/scores/4909787

5122742,Schindler's List Theme,4.75,741,Solo Piano,['Piano'],"['F major', 'D minor']","Jun 05, 2018",03:10,NE,3020,,1,194343,2,https://musescore.com/user/1198636/scores/5122742

6111199,Succession Main Theme,4.82,740,Solo Piano,['Piano'],"['E♭ major', 'C minor']","Apr 26, 2020",00:45,NE,1865,,1,144213,3,https://musescore.com/user/28550017/scores/6111199

5164814,Leonard Cohen - Hallelujah ,4.77,739,Solo Piano,['Piano'],"['C major', 'A minor']","Jul 15, 2018",03:44,NE,2518,Intermediate,4,78920,1,https://musescore.com/user/27379520/scores/5164814

952776,Valse en la mineur - Urtext - Frédéric Chopin,4.78,738,Solo Piano,['Piano'],"['C major', 'A minor']","Jun 15, 2015",02:00,DA,2640,Beginner,2,49207,1,https://musescore.com/user/58480/scores/952776

6460260,Life Goes On - BTS,4.76,738,Solo Piano,['Piano'],"['A♭ major', 'F minor']","Nov 20, 2020",03:15,NE,3219,Intermediate,4,62031,1,https://musescore.com/user/33451629/scores/6460260

5258245,"Chopin Etude Op.10 No.12 in C Minor ""Revolutionary""",4.84,737,Solo Piano,['Piano'],"['E♭ major', 'C minor']","Oct 05, 2018",02:29,DA,1915,Advanced,5,41660,1,https://musescore.com/user/28966982/scores/5258245

5592161,"Rachmaninoff - Rhapsody on a theme of Paganini, Variation 18, Solo Piano",4.78,737,Solo Piano,['Piano'],"['D♭ major', 'B♭ minor']","May 31, 2019",02:06,DA,1234,Advanced,3,75776,1,https://musescore.com/user/20471816/scores/5592161

3630161,Can you feel the love tonight(Lion King) - Kyle Landry,4.77,736,Solo Piano,['Piano'],"['F major', 'D minor']","Mar 25, 2017",02:41,NE,5124,Intermediate,3,129537,1,https://musescore.com/user/13887436/scores/3630161

5073285,Pure Imagination,4.82,737,Solo Piano,['Piano'],"['D♭ major', 'B♭ minor']","Apr 28, 2018",02:55,NE,3423,Intermediate,3,113208,1,https://musescore.com/user/28543103/scores/5073285

5614393,La bohème  - Charles Aznavour Piano,4.75,735,Solo Piano,['Piano'],"['E♭ major', 'C minor']","Jun 18, 2019",03:04,NE,2310,Intermediate,3,81186,1,https://musescore.com/user/29058184/scores/5614393

5155104,The Beatles - While My Guitar Gently Weeps (Piano Accompaniment),4.66,736,Solo Piano,['Piano'],"['C major', 'A minor']","Jul 05, 2018",02:58,NE,3141,Beginner,2,83114,1,https://musescore.com/user/28597252/scores/5155104

3467186,Liszt - Hungarian Rhapsody No. 2,4.83,734,Solo Piano,['Piano'],"['E major', 'C♯ minor']","Feb 24, 2017",09:08,DA,1534,Advanced,19,65070,1,https://musescore.com/user/2749876/scores/3467186

6691198,"Rex Incognito (Zhongli's Theme from Genshin Impact) – Yu-Peng Chen, HOYO-MiX",4.86,733,Solo Piano,['Piano'],"['E♭ major', 'C minor']","Mar 30, 2021",01:46,NE,2559,Intermediate,3,69298,1,https://musescore.com/user/18946026/scores/6691198

6113614,Believer - Imagine Dragons (Easy Piano),4.66,732,Solo Piano,['Piano'],"['C major', 'A minor']","Apr 27, 2020",01:08,NE,1391,Beginner,2,33722,1,https://musescore.com/user/33440476/scores/6113614

6046747,Main Theme - Animal Crossing  New Horizons,4.85,729,Solo Piano,['Piano'],[],"Mar 28, 2020",,NE,3998,Intermediate,1,112834,1,https://musescore.com/user/4129976/scores/6046747

6425478,"Wake up, Julie and The Phantoms",4.69,729,Piano-Voice,['Piano'],[],"Nov 01, 2020",,NE,2232,,9,117423,2,https://musescore.com/user/26933991/scores/6425478

3778376,The Night We Met,4.73,729,Solo Piano,['Piano'],"['A major', 'F♯ minor']","Apr 22, 2017",03:08,NE,8120,Beginner,3,249507,1,https://musescore.com/user/2692011/scores/3778376

1650841,Marcha Nupcial - Mendelssohn,4.81,728,Solo Piano,['Piano'],"['C major', 'A minor']","Jan 20, 2016",01:10,DA,1068,Intermediate,1,61997,1,https://musescore.com/user/6898096/scores/1650841

520051,It's Been So Long (FNAF 2 Song),4.78,727,Solo Piano,['Piano'],"['D♭ major', 'B♭ minor']","Dec 21, 2014",02:52,NE,3900,Intermediate,4,268824,1,https://musescore.com/user/178114/scores/520051

5667702,Take Me To Church - Hozier,4.71,725,Solo Piano,['Piano'],"['G major', 'E minor']","Aug 07, 2019",03:52,NE,4241,Intermediate,3,64052,1,https://musescore.com/user/31949738/scores/5667702

4340116,Hyrule Castle (The Legend of Zelda: Breath of the Wild),4.82,725,Solo Piano,['Piano'],"['B♭ major', 'G minor']","Aug 04, 2017",02:17,NE,3367,Intermediate,4,112788,1,https://musescore.com/user/23322116/scores/4340116

4406316,Listen To Your Heart ~ Roxette,4.79,722,Solo Piano,['Piano'],"['D major', 'B minor']","Aug 19, 2017",04:14,NE,2963,Beginner,3,90988,1,https://musescore.com/user/2732996/scores/4406316

2977591,THE CHRISTMAS SONG,4.76,721,Solo Piano,['Piano'],"['E♭ major', 'C minor']","Nov 26, 2016",04:20,NE,3391,Advanced,5,108929,1,https://musescore.com/user/13949386/scores/2977591

1110826,Teresa Teng - The Moon Represents My Heart (Clear Liu Piano Cover) | 鄧麗筠 - 月亮代表我的心 (劉清清鋼琴罩),4.72,721,Solo Piano,['Piano'],"['C major', 'A minor']","Aug 08, 2015",03:23,NE,2567,Beginner,2,119583,1,https://musescore.com/user/917646/scores/1110826

5139838,Lost Boy - Ruth B,4.63,721,Solo Piano,['Piano'],"['G major', 'E minor']","Jun 20, 2018",04:40,NE,3785,Beginner,7,92332,1,https://musescore.com/user/871231/scores/5139838

4310241,Waltz No. 2 (Shostakovich) ,4.82,720,String Quartet,['Violin'],"['E♭ major', 'C minor']","Jul 28, 2017",03:41,NE,2513,,10,66560,4,https://musescore.com/user/17859686/scores/4310241

4321791,Linkin Park - Numb (Chester Tribute),4.83,720,Solo Piano,['Piano'],"['A major', 'F♯ minor']","Jul 31, 2017",03:22,NE,4292,Beginner,5,128478,1,https://musescore.com/user/16296656/scores/4321791
